ind,cal_stream,ind_year,year_gz,month,intercalary,nmd_gz,nmd_jdn,hui_jdn
9888,1,554,11,2,0,54,1923483.5,1923512.5
9889,1,554,11,3,0,24,1923513.5,1923541.5
9890,1,554,11,4,0,53,1923542.5,1923571.5
9891,1,554,11,5,0,23,1923572.5,1923601.5
9892,1,554,11,6,0,53,1923602.5,1923630.5
9893,1,554,11,7,0,22,1923631.5,1923660.5
9894,1,554,11,8,0,52,1923661.5,1923689.5
9895,1,554,11,9,0,21,1923690.5,1923719.5
9896,1,554,11,10,0,51,1923720.5,1923748.5
9897,1,554,11,11,0,20,1923749.5,1923778.5
9898,1,554,11,12,0,50,1923779.5,1923807.5
9899,1,555,12,1,0,19,1923808.5,1923837.5
9900,1,555,12,2,0,49,1923838.5,1923866.5
9901,1,555,12,3,0,18,1923867.5,1923896.5
9902,1,555,12,4,0,48,1923897.5,1923925.5
9903,1,555,12,5,0,17,1923926.5,1923955.5
9904,1,555,12,6,0,47,1923956.5,1923984.5
9905,1,555,12,7,0,16,1923985.5,1924014.5
9906,1,555,12,8,0,46,1924015.5,1924043.5
9907,1,555,12,9,0,15,1924044.5,1924073.5
9908,1,555,12,10,0,45,1924074.5,1924103.5
9909,1,555,12,11,0,15,1924104.5,1924132.5
9910,1,555,12,12,0,44,1924133.5,1924162.5
9911,1,556,13,1,0,14,1924163.5,1924191.5
9912,1,556,13,2,0,43,1924192.5,1924221.5
9913,1,556,13,3,0,13,1924222.5,1924250.5
9914,1,556,13,4,0,42,1924251.5,1924280.5
9915,1,556,13,5,0,12,1924281.5,1924309.5
9916,1,556,13,6,0,41,1924310.5,1924339.5
9917,1,556,13,7,0,11,1924340.5,1924368.5
9918,1,556,13,8,0,40,1924369.5,1924398.5
9919,1,556,13,8,1,10,1924399.5,1924427.5
9920,1,556,13,9,0,39,1924428.5,1924457.5
9921,1,556,13,10,0,9,1924458.5,1924486.5
9922,1,556,13,11,0,38,1924487.5,1924516.5
9923,1,556,13,12,0,8,1924517.5,1924546.5
9924,1,557,14,1,0,38,1924547.5,1924575.5
9925,1,557,14,2,0,7,1924576.5,1924605.5
9926,1,557,14,3,0,37,1924606.5,1924634.5
9927,1,557,14,4,0,6,1924635.5,1924664.5
9928,1,557,14,5,0,36,1924665.5,1924693.5
9929,1,557,14,6,0,5,1924694.5,1924723.5
9930,1,557,14,7,0,35,1924724.5,1924752.5
9931,1,557,14,8,0,4,1924753.5,1924782.5
9932,1,557,14,9,0,34,1924783.5,1924811.5
9933,1,557,14,10,0,3,1924812.5,1924841.5
9934,1,557,14,11,0,33,1924842.5,1924870.5
9935,1,557,14,12,0,2,1924871.5,1924900.5
9936,1,558,15,1,0,32,1924901.5,1924929.5
9937,1,558,15,2,0,1,1924930.5,1924959.5
9938,1,558,15,3,0,31,1924960.5,1924988.5
9939,1,558,15,4,0,60,1924989.5,1925018.5
9940,1,558,15,5,0,30,1925019.5,1925048.5
9941,1,558,15,6,0,60,1925049.5,1925077.5
9942,1,558,15,7,0,29,1925078.5,1925107.5
9943,1,558,15,8,0,59,1925108.5,1925136.5
9944,1,558,15,9,0,28,1925137.5,1925166.5
9945,1,558,15,10,0,58,1925167.5,1925195.5
9946,1,558,15,11,0,27,1925196.5,1925225.5
9947,1,558,15,12,0,57,1925226.5,1925254.5
9948,1,559,16,1,0,26,1925255.5,1925284.5
9949,1,559,16,2,0,56,1925285.5,1925313.5
9950,1,559,16,3,0,25,1925314.5,1925343.5
9951,1,559,16,4,0,55,1925344.5,1925372.5
9952,1,559,16,5,0,24,1925373.5,1925402.5
9953,1,559,16,5,1,54,1925403.5,1925431.5
9954,1,559,16,6,0,23,1925432.5,1925461.5
9955,1,559,16,7,0,53,1925462.5,1925490.5
9956,1,559,16,8,0,22,1925491.5,1925520.5
9957,1,559,16,9,0,52,1925521.5,1925550.5
9958,1,559,16,10,0,22,1925551.5,1925579.5
9959,1,559,16,11,0,51,1925580.5,1925609.5
9960,1,559,16,12,0,21,1925610.5,1925638.5
9961,1,560,17,1,0,50,1925639.5,1925668.5
9962,1,560,17,2,0,20,1925669.5,1925697.5
9963,1,560,17,3,0,49,1925698.5,1925727.5
9964,1,560,17,4,0,19,1925728.5,1925756.5
9965,1,560,17,5,0,48,1925757.5,1925786.5
9966,1,560,17,6,0,18,1925787.5,1925815.5
9967,1,560,17,7,0,47,1925816.5,1925845.5
9968,1,560,17,8,0,17,1925846.5,1925874.5
9969,1,560,17,9,0,46,1925875.5,1925904.5
9970,1,560,17,10,0,16,1925905.5,1925933.5
9971,1,560,17,11,0,45,1925934.5,1925963.5
9972,1,560,17,12,0,15,1925964.5,1925993.5
9973,1,561,18,1,0,45,1925994.5,1926022.5
9974,1,561,18,2,0,14,1926023.5,1926052.5
9975,1,561,18,3,0,44,1926053.5,1926081.5
9976,1,561,18,4,0,13,1926082.5,1926111.5
9977,1,561,18,5,0,43,1926112.5,1926140.5
9978,1,561,18,6,0,12,1926141.5,1926170.5
9979,1,561,18,7,0,42,1926171.5,1926199.5
9980,1,561,18,8,0,11,1926200.5,1926229.5
9981,1,561,18,9,0,41,1926230.5,1926258.5
9982,1,561,18,10,0,10,1926259.5,1926288.5
9983,1,561,18,11,0,40,1926289.5,1926317.5
9984,1,561,18,12,0,9,1926318.5,1926347.5
9985,1,562,19,1,0,39,1926348.5,1926376.5
9986,1,562,19,2,0,8,1926377.5,1926406.5
9987,1,562,19,2,1,38,1926407.5,1926435.5
9988,1,562,19,3,0,7,1926436.5,1926465.5
9989,1,562,19,4,0,37,1926466.5,1926495.5
9990,1,562,19,5,0,7,1926496.5,1926524.5
9991,1,562,19,6,0,36,1926525.5,1926554.5
9992,1,562,19,7,0,6,1926555.5,1926583.5
9993,1,562,19,8,0,35,1926584.5,1926613.5
9994,1,562,19,9,0,5,1926614.5,1926642.5
9995,1,562,19,10,0,34,1926643.5,1926672.5
9996,1,562,19,11,0,4,1926673.5,1926701.5
9997,1,562,19,12,0,33,1926702.5,1926731.5
9998,1,563,20,1,0,3,1926732.5,1926760.5
9999,1,563,20,2,0,32,1926761.5,1926790.5
10000,1,563,20,3,0,2,1926791.5,1926819.5
10001,1,563,20,4,0,31,1926820.5,1926849.5
10002,1,563,20,5,0,1,1926850.5,1926878.5
10003,1,563,20,6,0,30,1926879.5,1926908.5
10004,1,563,20,7,0,60,1926909.5,1926937.5
10005,1,563,20,8,0,29,1926938.5,1926967.5
10006,1,563,20,9,0,59,1926968.5,1926997.5
10007,1,563,20,10,0,29,1926998.5,1927026.5
10008,1,563,20,11,0,58,1927027.5,1927056.5
10009,1,563,20,12,0,28,1927057.5,1927085.5
10010,1,564,21,1,0,57,1927086.5,1927115.5
10011,1,564,21,2,0,27,1927116.5,1927144.5
10012,1,564,21,3,0,56,1927145.5,1927174.5
10013,1,564,21,4,0,26,1927175.5,1927203.5
10014,1,564,21,5,0,55,1927204.5,1927233.5
10015,1,564,21,6,0,25,1927234.5,1927262.5
10016,1,564,21,7,0,54,1927263.5,1927292.5
10017,1,564,21,8,0,24,1927293.5,1927321.5
10018,1,564,21,9,0,53,1927322.5,1927351.5
10019,1,564,21,10,0,23,1927352.5,1927380.5
10020,1,564,21,10,1,52,1927381.5,1927410.5
10021,1,564,21,11,0,22,1927411.5,1927440.5
10022,1,564,21,12,0,52,1927441.5,1927469.5
10023,1,565,22,1,0,21,1927470.5,1927499.5
10024,1,565,22,2,0,51,1927500.5,1927528.5
10025,1,565,22,3,0,20,1927529.5,1927558.5
10026,1,565,22,4,0,50,1927559.5,1927587.5
10027,1,565,22,5,0,19,1927588.5,1927617.5
10028,1,565,22,6,0,49,1927618.5,1927646.5
10029,1,565,22,7,0,18,1927647.5,1927676.5
10030,1,565,22,8,0,48,1927677.5,1927705.5
10031,1,565,22,9,0,17,1927706.5,1927735.5
10032,1,565,22,10,0,47,1927736.5,1927764.5
10033,1,565,22,11,0,16,1927765.5,1927794.5
10034,1,565,22,12,0,46,1927795.5,1927823.5
10035,1,566,23,1,0,15,1927824.5,1927853.5
10036,1,566,23,2,0,45,1927854.5,1927882.5
10037,1,566,23,3,0,14,1927883.5,1927912.5
10038,1,566,23,4,0,44,1927913.5,1927942.5
10039,1,566,23,5,0,14,1927943.5,1927971.5
10040,1,566,23,6,0,43,1927972.5,1928001.5
10041,1,566,23,7,0,13,1928002.5,1928030.5
10042,1,566,23,8,0,42,1928031.5,1928060.5
10043,1,566,23,9,0,12,1928061.5,1928089.5
10044,1,566,23,10,0,41,1928090.5,1928119.5
10045,1,566,23,11,0,11,1928120.5,1928148.5
10046,1,566,23,12,0,40,1928149.5,1928178.5
10047,1,567,24,1,0,10,1928179.5,1928207.5
10048,1,567,24,2,0,39,1928208.5,1928237.5
10049,1,567,24,3,0,9,1928238.5,1928266.5
10050,1,567,24,4,0,38,1928267.5,1928296.5
10051,1,567,24,5,0,8,1928297.5,1928325.5
10052,1,567,24,6,0,37,1928326.5,1928355.5
10053,1,567,24,6,1,7,1928356.5,1928384.5
10054,1,567,24,7,0,36,1928385.5,1928414.5
10055,1,567,24,8,0,6,1928415.5,1928444.5
10056,1,567,24,9,0,36,1928445.5,1928473.5
10057,1,567,24,10,0,5,1928474.5,1928503.5
10058,1,567,24,11,0,35,1928504.5,1928532.5
10059,1,567,24,12,0,4,1928533.5,1928562.5
10060,1,568,25,1,0,34,1928563.5,1928591.5
10061,1,568,25,2,0,3,1928592.5,1928621.5
10062,1,568,25,3,0,33,1928622.5,1928650.5
10063,1,568,25,4,0,2,1928651.5,1928680.5
10064,1,568,25,5,0,32,1928681.5,1928709.5
10065,1,568,25,6,0,1,1928710.5,1928739.5
10066,1,568,25,7,0,31,1928740.5,1928768.5
10067,1,568,25,8,0,60,1928769.5,1928798.5
10068,1,568,25,9,0,30,1928799.5,1928827.5
10069,1,568,25,10,0,59,1928828.5,1928857.5
10070,1,568,25,11,0,29,1928858.5,1928887.5
10071,1,568,25,12,0,59,1928888.5,1928916.5
10072,1,569,26,1,0,28,1928917.5,1928946.5
10073,1,569,26,2,0,58,1928947.5,1928975.5
10074,1,569,26,3,0,27,1928976.5,1929005.5
10075,1,569,26,4,0,57,1929006.5,1929034.5
10076,1,569,26,5,0,26,1929035.5,1929064.5
10077,1,569,26,6,0,56,1929065.5,1929093.5
10078,1,569,26,7,0,25,1929094.5,1929123.5
10079,1,569,26,8,0,55,1929124.5,1929152.5
10080,1,569,26,9,0,24,1929153.5,1929182.5
10081,1,569,26,10,0,54,1929183.5,1929211.5
10082,1,569,26,11,0,23,1929212.5,1929241.5
10083,1,569,26,12,0,53,1929242.5,1929270.5
10084,1,570,27,1,0,22,1929271.5,1929300.5
10085,1,570,27,2,0,52,1929301.5,1929329.5
10086,1,570,27,3,0,21,1929330.5,1929359.5
10087,1,570,27,4,0,51,1929360.5,1929389.5
10088,1,570,27,4,1,21,1929390.5,1929418.5
10089,1,570,27,5,0,50,1929419.5,1929448.5
10090,1,570,27,6,0,20,1929449.5,1929477.5
10091,1,570,27,7,0,49,1929478.5,1929507.5
10092,1,570,27,8,0,19,1929508.5,1929536.5
10093,1,570,27,9,0,48,1929537.5,1929566.5
10094,1,570,27,10,0,18,1929567.5,1929595.5
10095,1,570,27,11,0,47,1929596.5,1929625.5
10096,1,570,27,12,0,17,1929626.5,1929654.5
10097,1,571,28,1,0,46,1929655.5,1929684.5
10098,1,571,28,2,0,16,1929685.5,1929713.5
10099,1,571,28,3,0,45,1929714.5,1929743.5
10100,1,571,28,4,0,15,1929744.5,1929772.5
10101,1,571,28,5,0,44,1929773.5,1929802.5
10102,1,571,28,6,0,14,1929803.5,1929831.5
10103,1,571,28,7,0,43,1929832.5,1929861.5
10104,1,571,28,8,0,13,1929862.5,1929891.5
10105,1,571,28,9,0,43,1929892.5,1929920.5
10106,1,571,28,10,0,12,1929921.5,1929950.5
10107,1,571,28,11,0,42,1929951.5,1929979.5
10108,1,571,28,12,0,11,1929980.5,1930009.5
10109,1,572,29,1,0,41,1930010.5,1930038.5
10110,1,572,29,2,0,10,1930039.5,1930068.5
10111,1,572,29,3,0,40,1930069.5,1930097.5
10112,1,572,29,4,0,9,1930098.5,1930127.5
10113,1,572,29,5,0,39,1930128.5,1930156.5
10114,1,572,29,6,0,8,1930157.5,1930186.5
10115,1,572,29,7,0,38,1930187.5,1930215.5
10116,1,572,29,8,0,7,1930216.5,1930245.5
10117,1,572,29,9,0,37,1930246.5,1930274.5
10118,1,572,29,10,0,6,1930275.5,1930304.5
10119,1,572,29,11,0,36,1930305.5,1930334.5
10120,1,572,29,12,0,6,1930335.5,1930363.5
10121,1,572,29,12,1,35,1930364.5,1930393.5
10122,1,573,30,1,0,5,1930394.5,1930422.5
10123,1,573,30,2,0,34,1930423.5,1930452.5
10124,1,573,30,3,0,4,1930453.5,1930481.5
10125,1,573,30,4,0,33,1930482.5,1930511.5
10126,1,573,30,5,0,3,1930512.5,1930540.5
10127,1,573,30,6,0,32,1930541.5,1930570.5
10128,1,573,30,7,0,2,1930571.5,1930599.5
10129,1,573,30,8,0,31,1930600.5,1930629.5
10130,1,573,30,9,0,1,1930630.5,1930658.5
10131,1,573,30,10,0,30,1930659.5,1930688.5
10132,1,573,30,11,0,60,1930689.5,1930717.5
10133,1,573,30,12,0,29,1930718.5,1930747.5
10134,1,574,31,1,0,59,1930748.5,1930776.5
10135,1,574,31,2,0,28,1930777.5,1930806.5
10136,1,574,31,3,0,58,1930807.5,1930836.5
10137,1,574,31,4,0,28,1930837.5,1930865.5
10138,1,574,31,5,0,57,1930866.5,1930895.5
10139,1,574,31,6,0,27,1930896.5,1930924.5
10140,1,574,31,7,0,56,1930925.5,1930954.5
10141,1,574,31,8,0,26,1930955.5,1930983.5
10142,1,574,31,9,0,55,1930984.5,1931013.5
10143,1,574,31,10,0,25,1931014.5,1931042.5
10144,1,574,31,11,0,54,1931043.5,1931072.5
10145,1,574,31,12,0,24,1931073.5,1931101.5
10146,1,575,32,1,0,53,1931102.5,1931131.5
10147,1,575,32,2,0,23,1931132.5,1931160.5
10148,1,575,32,3,0,52,1931161.5,1931190.5
10149,1,575,32,4,0,22,1931191.5,1931219.5
10150,1,575,32,5,0,51,1931220.5,1931249.5
10151,1,575,32,6,0,21,1931250.5,1931278.5
10152,1,575,32,7,0,50,1931279.5,1931308.5
10153,1,575,32,8,0,20,1931309.5,1931338.5
10154,1,575,32,8,1,50,1931339.5,1931367.5
10155,1,575,32,9,0,19,1931368.5,1931397.5
10156,1,575,32,10,0,49,1931398.5,1931426.5
10157,1,575,32,11,0,18,1931427.5,1931456.5
10158,1,575,32,12,0,48,1931457.5,1931485.5
10159,1,576,33,1,0,17,1931486.5,1931515.5
10160,1,576,33,2,0,47,1931516.5,1931544.5
10161,1,576,33,3,0,16,1931545.5,1931574.5
10162,1,576,33,4,0,46,1931575.5,1931603.5
10163,1,576,33,5,0,15,1931604.5,1931633.5
10164,1,576,33,6,0,45,1931634.5,1931662.5
10165,1,576,33,7,0,14,1931663.5,1931692.5
10166,1,576,33,8,0,44,1931693.5,1931721.5
10167,1,576,33,9,0,13,1931722.5,1931751.5
10168,1,576,33,10,0,43,1931752.5,1931781.5
10169,1,576,33,11,0,13,1931782.5,1931810.5
10170,1,576,33,12,0,42,1931811.5,1931840.5
10171,1,577,34,1,0,12,1931841.5,1931869.5
10172,1,577,34,2,0,41,1931870.5,1931899.5
10173,1,577,34,3,0,11,1931900.5,1931928.5
10174,1,577,34,4,0,40,1931929.5,1931958.5
10175,1,577,34,5,0,10,1931959.5,1931987.5
10176,1,577,34,6,0,39,1931988.5,1932017.5
10177,1,577,34,7,0,9,1932018.5,1932046.5
10178,1,577,34,8,0,38,1932047.5,1932076.5
10179,1,577,34,9,0,8,1932077.5,1932105.5
10180,1,577,34,10,0,37,1932106.5,1932135.5
10181,1,577,34,11,0,7,1932136.5,1932164.5
10182,1,577,34,12,0,36,1932165.5,1932194.5
10183,1,578,35,1,0,6,1932195.5,1932223.5
10184,1,578,35,2,0,35,1932224.5,1932253.5
10185,1,578,35,3,0,5,1932254.5,1932283.5
10186,1,578,35,4,0,35,1932284.5,1932312.5
10187,1,578,35,5,0,4,1932313.5,1932342.5
10188,1,578,35,5,1,34,1932343.5,1932371.5
10189,1,578,35,6,0,3,1932372.5,1932401.5
10190,1,578,35,7,0,33,1932402.5,1932430.5
10191,1,578,35,8,0,2,1932431.5,1932460.5
10192,1,578,35,9,0,32,1932461.5,1932489.5
10193,1,578,35,10,0,1,1932490.5,1932519.5
10194,1,578,35,11,0,31,1932520.5,1932548.5
10195,1,578,35,12,0,60,1932549.5,1932578.5
10196,1,579,36,1,0,30,1932579.5,1932607.5
10197,1,579,36,2,0,59,1932608.5,1932637.5
10198,1,579,36,3,0,29,1932638.5,1932666.5
10199,1,579,36,4,0,58,1932667.5,1932696.5
10200,1,579,36,5,0,28,1932697.5,1932725.5
10201,1,579,36,6,0,57,1932726.5,1932755.5
10202,1,579,36,7,0,27,1932756.5,1932785.5
10203,1,579,36,8,0,57,1932786.5,1932814.5
10204,1,579,36,9,0,26,1932815.5,1932844.5
10205,1,579,36,10,0,56,1932845.5,1932873.5
10206,1,579,36,11,0,25,1932874.5,1932903.5
10207,1,579,36,12,0,55,1932904.5,1932932.5
10208,1,580,37,1,0,24,1932933.5,1932962.5
10209,1,580,37,2,0,54,1932963.5,1932991.5
10210,1,580,37,3,0,23,1932992.5,1933021.5
10211,1,580,37,4,0,53,1933022.5,1933050.5
10212,1,580,37,5,0,22,1933051.5,1933080.5
10213,1,580,37,6,0,52,1933081.5,1933109.5
10214,1,580,37,7,0,21,1933110.5,1933139.5
10215,1,580,37,8,0,51,1933140.5,1933168.5
10216,1,580,37,9,0,20,1933169.5,1933198.5
10217,1,580,37,10,0,50,1933199.5,1933228.5
10218,1,580,37,11,0,20,1933229.5,1933257.5
10219,1,580,37,12,0,49,1933258.5,1933287.5
10220,1,581,38,1,0,19,1933288.5,1933316.5
10221,1,581,38,2,0,48,1933317.5,1933346.5
10222,1,581,38,2,1,18,1933347.5,1933375.5
10223,1,581,38,3,0,47,1933376.5,1933405.5
10224,1,581,38,4,0,17,1933406.5,1933434.5
10225,1,581,38,5,0,46,1933435.5,1933464.5
10226,1,581,38,6,0,16,1933465.5,1933493.5
10227,1,581,38,7,0,45,1933494.5,1933523.5
10228,1,581,38,8,0,15,1933524.5,1933552.5
10229,1,581,38,9,0,44,1933553.5,1933582.5
10230,1,581,38,10,0,14,1933583.5,1933611.5
10231,1,581,38,11,0,43,1933612.5,1933641.5
10232,1,581,38,12,0,13,1933642.5,1933670.5
10233,1,582,39,1,0,42,1933671.5,1933700.5
10234,1,582,39,2,0,12,1933701.5,1933730.5
10235,1,582,39,3,0,42,1933731.5,1933759.5
10236,1,582,39,4,0,11,1933760.5,1933789.5
10237,1,582,39,5,0,41,1933790.5,1933818.5
10238,1,582,39,6,0,10,1933819.5,1933848.5
10239,1,582,39,7,0,40,1933849.5,1933877.5
10240,1,582,39,8,0,9,1933878.5,1933907.5
10241,1,582,39,9,0,39,1933908.5,1933936.5
10242,1,582,39,10,0,8,1933937.5,1933966.5
10243,1,582,39,11,0,38,1933967.5,1933995.5
10244,1,582,39,12,0,7,1933996.5,1934025.5
10245,1,583,40,1,0,37,1934026.5,1934054.5
10246,1,583,40,2,0,6,1934055.5,1934084.5
10247,1,583,40,3,0,36,1934085.5,1934113.5
10248,1,583,40,4,0,5,1934114.5,1934143.5
10249,1,583,40,5,0,35,1934144.5,1934172.5
10250,1,583,40,6,0,4,1934173.5,1934202.5
10251,1,583,40,7,0,34,1934203.5,1934232.5
10252,1,583,40,8,0,4,1934233.5,1934261.5
10253,1,583,40,9,0,33,1934262.5,1934291.5
10254,1,583,40,10,0,3,1934292.5,1934320.5
10255,1,583,40,11,0,32,1934321.5,1934350.5
10256,1,583,40,11,1,2,1934351.5,1934379.5
10257,1,583,40,12,0,31,1934380.5,1934409.5
10258,1,584,41,1,0,1,1934410.5,1934438.5
10259,1,584,41,2,0,30,1934439.5,1934468.5
10260,1,584,41,3,0,60,1934469.5,1934497.5
10261,1,584,41,4,0,29,1934498.5,1934527.5
10262,1,584,41,5,0,59,1934528.5,1934556.5
10263,1,584,41,6,0,28,1934557.5,1934586.5
10264,1,584,41,7,0,58,1934587.5,1934615.5
10265,1,584,41,8,0,27,1934616.5,1934645.5
10266,1,584,41,9,0,57,1934646.5,1934675.5
10267,1,584,41,10,0,27,1934676.5,1934704.5
10268,1,584,41,11,0,56,1934705.5,1934734.5
10269,1,584,41,12,0,26,1934735.5,1934763.5
10270,1,585,42,1,0,55,1934764.5,1934793.5
10271,1,585,42,2,0,25,1934794.5,1934822.5
10272,1,585,42,3,0,54,1934823.5,1934852.5
10273,1,585,42,4,0,24,1934853.5,1934881.5
10274,1,585,42,5,0,53,1934882.5,1934911.5
10275,1,585,42,6,0,23,1934912.5,1934940.5
10276,1,585,42,7,0,52,1934941.5,1934970.5
10277,1,585,42,8,0,22,1934971.5,1934999.5
10278,1,585,42,9,0,51,1935000.5,1935029.5
10279,1,585,42,10,0,21,1935030.5,1935058.5
10280,1,585,42,11,0,50,1935059.5,1935088.5
10281,1,585,42,12,0,20,1935089.5,1935117.5
10282,1,586,43,1,0,49,1935118.5,1935147.5
10283,1,586,43,2,0,19,1935148.5,1935177.5
10284,1,586,43,3,0,49,1935178.5,1935206.5
10285,1,586,43,4,0,18,1935207.5,1935236.5
10286,1,586,43,5,0,48,1935237.5,1935265.5
10287,1,586,43,6,0,17,1935266.5,1935295.5
10288,1,586,43,7,0,47,1935296.5,1935324.5
10289,1,586,43,7,1,16,1935325.5,1935354.5
10290,1,586,43,8,0,46,1935355.5,1935383.5
10291,1,586,43,9,0,15,1935384.5,1935413.5
10292,1,586,43,10,0,45,1935414.5,1935442.5
10293,1,586,43,11,0,14,1935443.5,1935472.5
10294,1,586,43,12,0,44,1935473.5,1935501.5
10295,1,587,44,1,0,13,1935502.5,1935531.5
10296,1,587,44,2,0,43,1935532.5,1935560.5
10297,1,587,44,3,0,12,1935561.5,1935590.5
10298,1,587,44,4,0,42,1935591.5,1935619.5
10299,1,587,44,5,0,11,1935620.5,1935649.5
10300,1,587,44,6,0,41,1935650.5,1935679.5
10301,1,587,44,7,0,11,1935680.5,1935708.5
10302,1,587,44,8,0,40,1935709.5,1935738.5
10303,1,587,44,9,0,10,1935739.5,1935767.5
10304,1,587,44,10,0,39,1935768.5,1935797.5
10305,1,587,44,11,0,9,1935798.5,1935826.5
10306,1,587,44,12,0,38,1935827.5,1935856.5
10307,1,588,45,1,0,8,1935857.5,1935885.5
10308,1,588,45,2,0,37,1935886.5,1935915.5
10309,1,588,45,3,0,7,1935916.5,1935944.5
10310,1,588,45,4,0,36,1935945.5,1935974.5
10311,1,588,45,5,0,6,1935975.5,1936003.5
10312,1,588,45,6,0,35,1936004.5,1936033.5
10313,1,588,45,7,0,5,1936034.5,1936062.5
10314,1,588,45,8,0,34,1936063.5,1936092.5
10315,1,588,45,9,0,4,1936093.5,1936122.5
10316,1,588,45,10,0,34,1936123.5,1936151.5
10317,1,588,45,11,0,3,1936152.5,1936181.5
10318,1,588,45,12,0,33,1936182.5,1936210.5
10319,1,589,46,1,0,2,1936211.5,1936240.5
10320,1,589,46,2,0,32,1936241.5,1936269.5
10321,1,589,46,3,0,1,1936270.5,1936299.5
10322,1,589,46,3,1,31,1936300.5,1936328.5
10323,1,589,46,4,0,60,1936329.5,1936358.5
10324,1,589,46,5,0,30,1936359.5,1936387.5
10325,1,589,46,6,0,59,1936388.5,1936417.5
10326,1,589,46,7,0,29,1936418.5,1936446.5
10327,1,589,46,8,0,58,1936447.5,1936476.5
10328,1,589,46,9,0,28,1936477.5,1936505.5
10329,1,589,46,10,0,57,1936506.5,1936535.5
10330,1,589,46,11,0,27,1936536.5,1936564.5
10331,1,589,46,12,0,56,1936565.5,1936594.5
10332,1,590,47,1,0,26,1936595.5,1936623.5
10333,1,590,47,2,0,55,1936624.5,1936653.5
10334,1,590,47,3,0,25,1936654.5,1936682.5
10335,1,590,47,4,0,54,1936683.5,1936712.5
10336,1,590,47,5,0,24,1936713.5,1936743.5
10337,2,386,23,1,0,40,1862089.5,1862118.5
10338,2,386,23,2,0,10,1862119.5,1862147.5
10339,2,386,23,3,0,39,1862148.5,1862177.5
10340,2,386,23,4,0,9,1862178.5,1862206.5
10341,2,386,23,5,0,38,1862207.5,1862236.5
10342,2,386,23,6,0,8,1862237.5,1862265.5
10343,2,386,23,7,0,37,1862266.5,1862295.5
10344,2,386,23,8,0,7,1862296.5,1862325.5
10345,2,386,23,9,0,37,1862326.5,1862354.5
10346,2,386,23,10,0,6,1862355.5,1862384.5
10347,2,386,23,11,0,36,1862385.5,1862413.5
10348,2,386,23,12,0,5,1862414.5,1862443.5
10349,2,387,24,1,0,35,1862444.5,1862472.5
10350,2,387,24,2,0,4,1862473.5,1862502.5
10351,2,387,24,3,0,34,1862503.5,1862531.5
10352,2,387,24,4,0,3,1862532.5,1862561.5
10353,2,387,24,5,0,33,1862562.5,1862590.5
10354,2,387,24,6,0,2,1862591.5,1862620.5
10355,2,387,24,7,0,32,1862621.5,1862649.5
10356,2,387,24,8,0,1,1862650.5,1862679.5
10357,2,387,24,9,0,31,1862680.5,1862708.5
10358,2,387,24,10,0,60,1862709.5,1862738.5
10359,2,387,24,11,0,30,1862739.5,1862768.5
10360,2,387,24,12,0,60,1862769.5,1862797.5
10361,2,388,25,1,0,29,1862798.5,1862827.5
10362,2,388,25,1,1,59,1862828.5,1862856.5
10363,2,388,25,2,0,28,1862857.5,1862886.5
10364,2,388,25,3,0,58,1862887.5,1862915.5
10365,2,388,25,4,0,27,1862916.5,1862945.5
10366,2,388,25,5,0,57,1862946.5,1862974.5
10367,2,388,25,6,0,26,1862975.5,1863004.5
10368,2,388,25,7,0,56,1863005.5,1863033.5
10369,2,388,25,8,0,25,1863034.5,1863063.5
10370,2,388,25,9,0,55,1863064.5,1863092.5
10371,2,388,25,10,0,24,1863093.5,1863122.5
10372,2,388,25,11,0,54,1863123.5,1863151.5
10373,2,388,25,12,0,23,1863152.5,1863181.5
10374,2,389,26,1,0,53,1863182.5,1863210.5
10375,2,389,26,2,0,22,1863211.5,1863240.5
10376,2,389,26,3,0,52,1863241.5,1863270.5
10377,2,389,26,4,0,22,1863271.5,1863299.5
10378,2,389,26,5,0,51,1863300.5,1863329.5
10379,2,389,26,6,0,21,1863330.5,1863358.5
10380,2,389,26,7,0,50,1863359.5,1863388.5
10381,2,389,26,8,0,20,1863389.5,1863417.5
10382,2,389,26,9,0,49,1863418.5,1863447.5
10383,2,389,26,10,0,19,1863448.5,1863476.5
10384,2,389,26,11,0,48,1863477.5,1863506.5
10385,2,389,26,12,0,18,1863507.5,1863535.5
10386,2,390,27,1,0,47,1863536.5,1863565.5
10387,2,390,27,2,0,17,1863566.5,1863594.5
10388,2,390,27,3,0,46,1863595.5,1863624.5
10389,2,390,27,4,0,16,1863625.5,1863653.5
10390,2,390,27,5,0,45,1863654.5,1863683.5
10391,2,390,27,6,0,15,1863684.5,1863712.5
10392,2,390,27,7,0,44,1863713.5,1863742.5
10393,2,390,27,8,0,14,1863743.5,1863772.5
10394,2,390,27,9,0,44,1863773.5,1863801.5
10395,2,390,27,10,0,13,1863802.5,1863831.5
10396,2,390,27,10,1,43,1863832.5,1863860.5
10397,2,390,27,11,0,12,1863861.5,1863890.5
10398,2,390,27,12,0,42,1863891.5,1863919.5
10399,2,391,28,1,0,11,1863920.5,1863949.5
10400,2,391,28,2,0,41,1863950.5,1863978.5
10401,2,391,28,3,0,10,1863979.5,1864008.5
10402,2,391,28,4,0,40,1864009.5,1864037.5
10403,2,391,28,5,0,9,1864038.5,1864067.5
